periodo;trm;dia;primera_dif;segunda_dif;trans_max_min;estanrazicacion z;trans_max_min;1dif;y_t;y_t-1;y_t-2;y_t-3;m1;m2;m3
42688;3100,12;lunes;0;88;0,413930588;-0,018556388;0,558371748;0;0;88;27,34;-85,62;57,67;9,906666667;7,43
42689;3100,12;martes;0;0;0,413930588;-0,018556388;0,558371748;0;0;0;88;27,34;44;38,44666667;7,43
42690;3124,91;miércoles;24,79;24,79;0,480265446;1,27631955;0,563954339;0,005582592;24,79;0;0;88;0;29,33333333;28,835
42691;3131,11;jueves;6,2;30,99;0,430520992;0,305293181;0,56535055;0,001396211;6,2;24,79;0;0;12,395;8,263333333;28,1975
42692;3135,65;viernes;4,54;10,74;0,426079045;0,21858507;0,566372937;0,001022387;4,54;6,2;24,79;0;15,495;10,33;7,7475
42695;3163,49;lunes;27,84;32,38;0,488426855;1,435632644;0,572642374;0,006269437;27,84;4,54;6,2;24,79;5,37;11,84333333;8,8825
42696;3144,72;martes;-18,77;9,07;0,363704477;-0,998984842;0,568415458;-0,004226916;-18,77;27,84;4,54;6,2;16,19;12,86;15,8425
42697;3139,76;miércoles;-4,96;-23,73;0,400658264;-0,277636044;0,56729849;-0,001116969;-4,96;-18,77;27,84;4,54;4,535;4,536666667;4,9525
42698;3187,97;jueves;48,21;43,25;0,542934361;2,49963518;0,578155155;0,010856665;48,21;-4,96;-18,77;27,84;-11,865;1,37;2,1625
42699;3187,97;viernes;0;48,21;0,413930588;-0,018556388;0,578155155;0;0;48,21;-4,96;-18,77;21,625;8,16;13,08
42702;3170,64;lunes;-17,33;-17,33;0,367557732;-0,923768168;0,57425252;-0,003902635;-17,33;0;48,21;-4,96;24,105;14,41666667;6,12
42703;3142,2;martes;-28,44;-45,77;0,337828798;-1,504085702;0,567847966;-0,006404554;-28,44;-17,33;0;48,21;-8,665;10,29333333;6,48
42704;3165,09;miércoles;22,89;-5,55;0,47518129;1,177075327;0,573002687;0,00515472;22,89;-28,44;-17,33;0;-22,885;-15,25666667;0,61
42705;3085,6;jueves;-79,49;-56,6;0,201225549;-4,170621267;0,555101912;-0,017900774;-79,49;22,89;-28,44;-17,33;-2,775;-7,626666667;-5,72
42706;3068,34;viernes;-17,26;-96,75;0,367745043;-0,920111802;0,551215041;-0,003886871;-17,26;-79,49;22,89;-28,44;-28,3;-28,34666667;-25,5925
42709;3061,04;lunes;-7,3;-24,56;0,394396725;-0,399863139;0,549571116;-0,001643926;-7,3;-17,26;-79,49;22,89;-48,375;-24,62;-25,575
42710;3049,47;martes;-11,57;-18,87;0,382970753;-0,622901471;0,546965606;-0,00260551;-11,57;-7,3;-17,26;-79,49;-12,28;-34,68333333;-20,29
42711;3015,47;miércoles;-34;-45,57;0,322950951;-1,794505638;0,539308966;-0,00765664;-34;-11,57;-7,3;-17,26;-9,435;-12,04333333;-28,905
42712;2989,71;jueves;-25,76;-59,76;0,345000134;-1,364099114;0,533507935;-0,005801031;-25,76;-34;-11,57;-7,3;-22,785;-17,62333333;-17,5325
42713;2989,71;viernes;0;-25,76;0,413930588;-0,018556388;0,533507935;0;0;-25,76;-34;-11,57;-29,88;-23,77666667;-19,6575
42716;3002,8;lunes;13,09;13,09;0,448957748;0,665184073;0,536455741;0,002947806;13,09;0;-25,76;-34;-12,88;-19,92;-17,8325
42717;2984,02;martes;-18,78;-5,69;0,363677718;-0,99950718;0,532226573;-0,004229168;-18,78;13,09;0;-25,76;6,545;-4,223333333;-11,6675
42718;2982,29;miércoles;-1,73;-20,51;0,40930133;-0,108920865;0,531836986;-0,000389588;-1,73;-18,78;13,09;0;-2,845;-1,896666667;-7,8625
42719;2964,56;jueves;-17,73;-19,46;0,366487383;-0,944661688;0,527844273;-0,003992713;-17,73;-1,73;-18,78;13,09;-10,255;-2,473333333;-1,855
42720;3000,47;viernes;35,91;18,18;0,510021139;1,857159422;0,535931036;0,008086763;35,91;-17,73;-1,73;-18,78;-9,73;-12,74666667;-6,2875
42723;2997,2;lunes;-3,27;32,64;0,405180488;-0,189360919;0,535194648;-0,000736389;-3,27;35,91;-17,73;-1,73;9,09;5,483333333;-0,5825
42724;3019,44;martes;22,24;18,97;0,473441974;1,143123356;0,540202991;0,005008343;22,24;-3,27;35,91;-17,73;16,32;4,97;3,295
42725;2988,06;miércoles;-31,38;-9,14;0,329961735;-1,657653078;0,533136363;-0,007066629;-31,38;22,24;-3,27;35,91;9,485;18,29333333;9,2875
42726;2989,14;jueves;1,08;-30,3;0,416820529;0,037856117;0,533379573;0,000243211;1,08;-31,38;22,24;-3,27;-4,57;-4,136666667;5,875
42727;2996,03;viernes;6,89;7,97;0,432367344;0,341334504;0,534931169;0,001551596;6,89;1,08;-31,38;22,24;-15,15;-2,686666667;-2,8325
42730;2996,6;lunes;0,57;7,46;0,415455835;0,011216879;0,53505953;0,000128361;0,57;6,89;1,08;-31,38;3,985;-7,803333333;-0,2925
42731;2996,6;martes;0;0,57;0,413930588;-0,018556388;0,53505953;0;0;0,57;6,89;1,08;3,73;2,846666667;-5,71
42732;2992,81;miércoles;-3,79;-3,79;0,403789034;-0,216522496;0,53420604;-0,00085349;-3,79;0;0,57;6,89;0,285;2,486666667;2,135
42733;3019,72;jueves;26,91;23,12;0,485938294;1,387055209;0,540266046;0,006060006;26,91;-3,79;0;0,57;-1,895;-1,073333333;0,9175
42734;3000,71;viernes;-19,01;7,9;0,363062268;-1,011520954;0,535985083;-0,004280963;-19,01;26,91;-3,79;0;11,56;7,706666667;5,9225
42737;3000,71;lunes;0;-19,01;0,413930588;-0,018556388;0,535985083;0;0;-19,01;26,91;-3,79;3,95;1,37;1,0275
42738;3000,71;martes;0;0;0,413930588;-0,018556388;0,535985083;0;0;0;-19,01;26,91;-9,505;2,633333333;1,0275
42739;2981,06;miércoles;-19,65;-19,65;0,36134971;-1,044950587;0,531559995;-0,004425088;-19,65;0;0;-19,01;0;-6,336666667;1,975
42740;2965,36;jueves;-15,7;-35,35;0,371919403;-0,838627071;0,528024429;-0,003535566;-15,7;-19,65;0;0;-9,825;-6,55;-9,665
42741;2941,08;viernes;-24,28;-39,98;0,348960424;-1,286793088;0,522556687;-0,005467742;-24,28;-15,7;-19,65;0;-17,675;-11,78333333;-8,8375
42744;2919,01;lunes;-22,07;-46,35;0,3548741;-1,171356387;0,517586627;-0,00497006;-22,07;-24,28;-15,7;-19,65;-19,99;-19,87666667;-14,9075
42745;2919,01;martes;0;-22,07;0,413930588;-0,018556388;0,517586627;0;0;-22,07;-24,28;-15,7;-23,175;-20,68333333;-20,425
42746;2949,6;miércoles;30,59;30,59;0,495785502;1,579275598;0,524475351;0,006888724;30,59;0;-22,07;-24,28;-11,035;-15,45;-15,5125
42747;2980,8;jueves;31,2;61,79;0,497417784;1,611138217;0,531501445;0,007026093;31,2;30,59;0;-22,07;15,295;2,84;-3,94
42748;2930,19;viernes;-50,61;-19,41;0,278504723;-2,66210908;0,52010431;-0,011397134;-50,61;31,2;30,59;0;30,895;20,59666667;9,93
42751;2935,96;lunes;5,77;-44,84;0,429370367;0,282832646;0,521403687;0,001299377;5,77;-50,61;31,2;30,59;-9,705;3,726666667;2,795
42752;2935,96;martes;0;5,77;0,413930588;-0,018556388;0,521403687;0;0;5,77;-50,61;31,2;-22,42;-4,546666667;4,2375
42753;2924,77;miércoles;-11,19;-11,19;0,383987584;-0,603052627;0,518883752;-0,002519935;-11,19;0;5,77;-50,61;2,885;-14,94666667;-3,41
42754;2934,58;jueves;9,81;-1,38;0,440180889;0,493857204;0,521092918;0,002209166;9,81;-11,19;0;5,77;-5,595;-1,806666667;-14,0075
42755;2938,24;viernes;3,66;13,47;0,423724278;0,172619325;0,521917133;0,000824215;3,66;9,81;-11,19;0;-0,69;-0,46;1,0975
42758;2927,91;lunes;-10,33;-6,67;0,386288834;-0,558131557;0,519590865;-0,002326267;-10,33;3,66;9,81;-11,19;6,735;0,76;0,57
42759;2908,53;martes;-19,38;-29,71;0,362072195;-1,030847461;0,51522658;-0,004364285;-19,38;-10,33;3,66;9,81;-3,335;1,046666667;-2,0125
42760;2932,01;miércoles;23,48;4,1;0,476760055;1,20789327;0,520514166;0,005287586;23,48;-19,38;-10,33;3,66;-14,855;-8,683333333;-4,06
42761;2927,53;jueves;-4,48;19;0,401942683;-0,252563819;0,519505291;-0,001008875;-4,48;23,48;-19,38;-10,33;2,05;-2,076666667;-0,6425
42762;2936,72;viernes;9,19;4,71;0,438521848;0,461472247;0,521574836;0,002069545;9,19;-4,48;23,48;-19,38;9,5;-0,126666667;-2,6775
42765;2930,17;lunes;-6,55;2,64;0,396403628;-0,360687788;0,520099807;-0,001475029;-6,55;9,19;-4,48;23,48;2,355;9,396666667;2,2025
42766;2936,66;martes;6,49;-0,06;0,431296995;0,320440983;0,521561324;0,001461518;6,49;-6,55;9,19;-4,48;1,32;-0,613333333;5,41
42767;2921,9;miércoles;-14,76;-8,27;0,374434722;-0,789527298;0,518237441;-0,003323883;-14,76;6,49;-6,55;9,19;-0,03;3,043333333;1,1625
42768;2906,78;jueves;-15,12;-29,88;0,373471408;-0,808331466;0,514832488;-0,003404953;-15,12;-14,76;6,49;-6,55;-4,135;-4,94;-1,4075
42769;2882,2;viernes;-24,58;-39,7;0,348157662;-1,302463228;0,509297188;-0,0055353;-24,58;-15,12;-14,76;6,49;-14,94;-7,796666667;-7,485
42772;2855,8;lunes;-26,4;-50,98;0,343287576;-1,397528747;0,503352032;-0,005945156;-26,4;-24,58;-15,12;-14,76;-19,85;-18,15333333;-11,9925
42773;2853,99;martes;-1,81;-28,21;0,40908726;-0,113099569;0,502944429;-0,000407603;-1,81;-26,4;-24,58;-15,12;-25,49;-22,03333333;-20,215
42774;2867,76;miércoles;13,77;11,96;0,450777341;0,700703058;0,506045368;0,003100939;13,77;-1,81;-26,4;-24,58;-14,105;-17,59666667;-16,9775
42775;2879,49;jueves;11,73;25,5;0,445318563;0,594146103;0,508686909;0,002641541;11,73;13,77;-1,81;-26,4;5,98;-4,813333333;-9,755
42776;2862,63;viernes;-16,86;-5,13;0,368815392;-0,899218281;0,504890116;-0,003796793;-16,86;11,73;13,77;-1,81;12,75;7,896666667;-0,6775
42779;2851,98;lunes;-10,65;-27,51;0,385432555;-0,574846374;0,502491786;-0,00239833;-10,65;-16,86;11,73;13,77;-2,565;2,88;1,7075
42780;2875,46;martes;23,48;12,83;0,476760055;1,20789327;0,507779372;0,005287586;23,48;-10,65;-16,86;11,73;-13,755;-5,26;-0,5025
42781;2867,64;miércoles;-7,82;15,66;0,393005271;-0,427024716;0,506018344;-0,001761027;-7,82;23,48;-10,65;-16,86;6,415;-1,343333333;1,925
42782;2876,03;jueves;8,39;0,57;0,436381151;0,419685206;0,507907733;0,001889389;8,39;-7,82;23,48;-10,65;7,83;1,67;-2,9625
42783;2875,68;viernes;-0,35;8,04;0,412994033;-0,036838219;0,507828915;-7,88184E-05;-0,35;8,39;-7,82;23,48;0,285;8,016666667;3,35
42786;2902,81;lunes;27,13;26,78;0,486526986;1,398546645;0,513938463;0,006109549;27,13;-0,35;8,39;-7,82;4,02;0,073333333;5,925
42787;2902,81;martes;0;27,13;0,413930588;-0,018556388;0,513938463;0;0;27,13;-0,35;8,39;13,39;11,72333333;6,8375
42788;2902,68;miércoles;-0,13;-0,13;0,413582725;-0,025346782;0,513909188;-2,92754E-05;-0,13;0;27,13;-0,35;13,565;8,926666667;8,7925
42789;2893,55;jueves;-9,13;-9,26;0,38949988;-0,495450996;0,511853155;-0,002056033;-9,13;-0,13;0;27,13;-0,065;9;6,6625
42790;2871,67;viernes;-21,88;-31,01;0,355382516;-1,161431964;0,506925881;-0,004927273;-21,88;-9,13;-0,13;0;-4,63;-3,086666667;4,4675
42793;2886,52;lunes;14,85;-7,03;0,453667282;0,757115563;0,510270032;0,00334415;14,85;-21,88;-9,13;-0,13;-15,505;-10,38;-7,785
42794;2896,27;martes;9,75;24,6;0,440020337;0,490723176;0,512465686;0,002195654;9,75;14,85;-21,88;-9,13;-3,515;-5,386666667;-4,0725
42795;2919,17;miércoles;22,9;32,65;0,475208049;1,177597665;0,517622658;0,005156972;22,9;9,75;14,85;-21,88;12,3;0,906666667;-1,6025
42796;2935,75;jueves;16,58;39,48;0,45829654;0,84748004;0,521356396;0,003733738;16,58;22,9;9,75;14,85;16,325;15,83333333;6,405
42797;2960,91;viernes;25,16;41,74;0,481255519;1,295646057;0,52702231;0,005665914;25,16;16,58;22,9;9,75;19,74;16,41;16,02
42800;2977,43;lunes;16,52;41,68;0,458135988;0,844346012;0,530742536;0,003720226;16,52;25,16;16,58;22,9;20,87;21,54666667;18,5975
42801;2966,67;martes;-10,76;5,76;0,385138209;-0,580592092;0,528319435;-0,002423101;-10,76;16,52;25,16;16,58;20,84;19,42;20,29
42802;2972,44;miércoles;5,77;-4,99;0,429370367;0,282832646;0,529618812;0,001299377;5,77;-10,76;16,52;25,16;2,88;10,30666667;11,875
42803;2987,88;jueves;15,44;21,21;0,455246046;0,787933506;0,533095827;0,003477015;15,44;5,77;-10,76;16,52;-2,495;3,843333333;9,1725
42804;3004,43;viernes;16,55;31,99;0,458216264;0,845913026;0,53682281;0,003726982;16,55;15,44;5,77;-10,76;10,605;3,483333333;6,7425
42807;2980,83;lunes;-23,6;-7,05;0,350780017;-1,251274103;0,5315082;-0,005314609;-23,6;16,55;15,44;5,77;15,995;12,58666667;6,75
42808;2987,93;martes;7,1;-16,5;0,432929277;0,352303602;0,533107087;0,001598887;7,1;-23,6;16,55;15,44;-3,525;2,796666667;3,54
42809;2997,73;miércoles;9,8;16,9;0,44015413;0,493334866;0,535314001;0,002206914;9,8;7,1;-23,6;16,55;-8,25;0,016666667;3,8725
42810;2972,61;jueves;-25,12;-15,32;0,346712692;-1,330669481;0,529657095;-0,005656906;-25,12;9,8;7,1;-23,6;8,45;-2,233333333;2,4625
42811;2923,96;viernes;-48,65;-73,77;0,283749431;-2,559730829;0,518701344;-0,010955751;-48,65;-25,12;9,8;7,1;-7,66;-2,74;-7,955
42814;2912,53;lunes;-11,43;-60,08;0,383345375;-0,615588739;0,516127361;-0,002573982;-11,43;-48,65;-25,12;9,8;-36,885;-21,32333333;-14,2175
42815;2912,53;martes;0;-11,43;0,413930588;-0,018556388;0,516127361;0;0;-11,43;-48,65;-25,12;-30,04;-28,4;-18,85
42816;2904,87;miércoles;-7,66;-7,66;0,393433411;-0,418667307;0,514402365;-0,001724996;-7,66;0;-11,43;-48,65;-5,715;-20,02666667;-21,3
42817;2936,82;jueves;31,95;24,29;0,499424688;1,650313568;0,521597355;0,00719499;31,95;-7,66;0;-11,43;-3,83;-6,363333333;-16,935
42818;2921,25;viernes;-15,57;16,38;0,372267266;-0,831836677;0,518091064;-0,003506291;-15,57;31,95;-7,66;0;12,145;8,096666667;3,215
42821;2899,94;lunes;-21,31;-36,88;0,356907763;-1,131658697;0,513292153;-0,004798912;-21,31;-15,57;31,95;-7,66;8,19;2,906666667;2,18
42822;2913,48;martes;13,54;-7,77;0,45016189;0,688689284;0,516341297;0,003049144;13,54;-21,31;-15,57;31,95;-18,44;-1,643333333;-3,1475
42823;2911,99;miércoles;-1,49;12,05;0,409943539;-0,096384752;0,516005756;-0,000335541;-1,49;13,54;-21,31;-15,57;-3,885;-7,78;2,1525
42824;2888,02;jueves;-23,97;-25,46;0,349789944;-1,270600609;0,510607825;-0,005397931;-23,97;-1,49;13,54;-21,31;6,025;-3,086666667;-6,2075
42825;2880,24;viernes;-7,78;-31,75;0,393112306;-0,424935364;0,508855805;-0,001752019;-7,78;-23,97;-1,49;13,54;-12,73;-3,973333333;-8,3075
42828;2885,57;lunes;5,33;-2,45;0,428192984;0,259849774;0,510056096;0,001200291;5,33;-7,78;-23,97;-1,49;-15,875;-11,08;-4,925
42829;2866,87;martes;-18,7;-13,37;0,363891788;-0,995328476;0,505844944;-0,004211152;-18,7;5,33;-7,78;-23,97;-1,225;-8,806666667;-6,9775
42830;2869,32;miércoles;2,45;-16,25;0,420486473;0,109416425;0,506396673;0,000551728;2,45;-18,7;5,33;-7,78;-6,685;-7,05;-11,28
42831;2857,65;jueves;-11,67;-9,22;0,382703166;-0,628124851;0,503768643;-0,002628029;-11,67;2,45;-18,7;5,33;-8,125;-3,64;-4,675
42832;2853,1;viernes;-4,55;-16,22;0,401755372;-0,256220185;0,502744005;-0,001024639;-4,55;-11,67;2,45;-18,7;-4,61;-9,306666667;-5,6475
42835;2858;lunes;4,9;0,35;0,427042359;0,237389239;0,503847462;0,001103457;4,9;-4,55;-11,67;2,45;-8,11;-4,59;-8,1175
42836;2867,13;martes;9,13;14,03;0,438361296;0,458338219;0,505903495;0,002056033;9,13;4,9;-4,55;-11,67;0,175;-3,773333333;-2,2175
42837;2868,6;miércoles;1,47;10,6;0,417864119;0,0582273;0,506234532;0,000331037;1,47;9,13;4,9;-4,55;7,015;3,16;-0,5475
42838;2872,55;jueves;3,95;5,42;0,424500281;0,187767128;0,507124053;0,000889521;3,95;1,47;9,13;4,9;5,3;5,166666667;2,7375
42839;2872,55;viernes;0;3,95;0,413930588;-0,018556388;0,507124053;0;0;3,95;1,47;9,13;2,71;4,85;4,8625
42842;2872,55;lunes;0;0;0,413930588;-0,018556388;0,507124053;0;0;0;3,95;1,47;1,975;1,806666667;3,6375
42843;2854,89;martes;-17,66;-17,66;0,366674694;-0,941005322;0,503147104;-0,003976949;-17,66;0;0;3,95;0;1,316666667;1,355
42844;2837,9;miércoles;-16,99;-34,65;0,368467528;-0,906008675;0,499321036;-0,003826068;-16,99;-17,66;0;0;-8,83;-5,886666667;-3,4275
42845;2856,48;jueves;18,58;1,59;0,463648283;0,951947643;0,503505165;0,004184129;18,58;-16,99;-17,66;0;-17,325;-11,55;-8,6625
42846;2863,39;viernes;6,91;25,49;0,432420861;0,34237918;0,505061264;0,0015561;6,91;18,58;-16,99;-17,66;0,795;-5,356666667;-4,0175
42849;2868,89;lunes;5,5;12,41;0,428647882;0,26872952;0,506299839;0,001238574;5,5;6,91;18,58;-16,99;12,745;2,833333333;-2,29
42850;2871,98;martes;3,09;8,59;0,422199031;0,142846058;0,506995692;0,000695853;3,09;5,5;6,91;18,58;6,205;10,33;3,5
42851;2899,13;miércoles;27,15;30,24;0,486580504;1,399591321;0,513109744;0,006114052;27,15;3,09;5,5;6,91;4,295;5,166666667;8,52
42852;2928,07;jueves;28,94;56,09;0,491370314;1,493089826;0,519626896;0,006517152;28,94;27,15;3,09;5,5;15,12;11,91333333;10,6625
42853;2944,31;viernes;16,24;45,18;0,457386744;0,829720547;0,523284068;0,003657172;16,24;28,94;27,15;3,09;28,045;19,72666667;16,17
42856;2947,85;lunes;3,54;19,78;0,423403174;0,166351269;0,524081259;0,000797191;3,54;16,24;28,94;27,15;22,59;24,11;18,855
42857;2947,85;martes;0;3,54;0,413930588;-0,018556388;0,524081259;0;0;3,54;16,24;28,94;9,89;16,24;18,9675
42858;2945,53;miércoles;-2,32;-2,32;0,407722566;-0,139738808;0,523558806;-0,000522453;-2,32;0;3,54;16,24;1,77;6,593333333;12,18
42859;2930,17;jueves;-15,36;-17,68;0,372829199;-0,820867579;0,520099807;-0,003459;-15,36;-2,32;0;3,54;-1,16;0,406666667;4,365
42860;2967,44;viernes;37,27;21,91;0,513660325;1,928197392;0,528492835;0,008393029;37,27;-15,36;-2,32;0;-8,84;-5,893333333;-3,535
42863;2961,78;lunes;-5,66;31,61;0,398785154;-0,314199705;0,52721823;-0,001274605;-5,66;37,27;-15,36;-2,32;10,955;6,53;4,8975
42864;2959,26;martes;-2,52;-8,18;0,407187391;-0,150185568;0,526650738;-0,000567492;-2,52;-5,66;37,27;-15,36;15,805;5,416666667;3,4825
42865;2967,24;miércoles;7,98;5,46;0,435284044;0,398269347;0,528447796;0,001797058;7,98;-2,52;-5,66;37,27;-4,09;9,696666667;3,4325
42866;2949,35;jueves;-17,89;-9,91;0,366059244;-0,953019096;0,524419052;-0,004028744;-17,89;7,98;-2,52;-5,66;2,73;-0,066666667;9,2675
42867;2933,92;viernes;-15,43;-33,32;0,372641888;-0,824523945;0,520944289;-0,003474763;-15,43;-17,89;7,98;-2,52;-4,955;-4,143333333;-4,5225
42870;2918,69;lunes;-15,23;-30,66;0,373177062;-0,814077185;0,517514565;-0,003429724;-15,23;-15,43;-17,89;7,98;-16,66;-8,446666667;-6,965
42871;2883,87;martes;-34,82;-50,05;0,320756737;-1,837337355;0,509673264;-0,0078413;-34,82;-15,23;-15,43;-17,89;-15,33;-16,18333333;-10,1425
42872;2873,22;miércoles;-10,65;-45,47;0,385432555;-0,574846374;0,507274934;-0,00239833;-10,65;-34,82;-15,23;-15,43;-25,025;-21,82666667;-20,8425
42873;2893,4;jueves;20,18;9,53;0,467929678;1,035521725;0,511819375;0,004544441;20,18;-10,65;-34,82;-15,23;-22,735;-20,23333333;-19,0325
42874;2932,16;viernes;38,76;58,94;0,517647374;2,006025756;0,520547945;0,00872857;38,76;20,18;-10,65;-34,82;4,765;-8,43;-10,13
42877;2889,45;lunes;-42,71;-3,95;0,299644109;-2,249462049;0,510929854;-0,009618091;-42,71;38,76;20,18;-10,65;29,47;16,09666667;3,3675
42878;2895,12;martes;5,67;-37,04;0,42910278;0,277609266;0,512206711;0,001276857;5,67;-42,71;38,76;20,18;-1,975;5,41;1,395
42879;2904,61;miércoles;9,49;15,16;0,43932461;0,477142388;0,514343815;0,002137103;9,49;5,67;-42,71;38,76;-18,52;0,573333333;5,475
42880;2905,29;jueves;0,68;10,17;0,415750181;0,016962597;0,514496947;0,000153133;0,68;9,49;5,67;-42,71;7,58;-9,183333333;2,8025
42881;2911,66;viernes;6,37;7,05;0,43097589;0,314172927;0,515931442;0,001434494;6,37;0,68;9,49;5,67;5,085;5,28;-6,7175
42884;2913,47;lunes;1,81;8,18;0,418773916;0,075986792;0,516339045;0,000407603;1,81;6,37;0,68;9,49;3,525;5,513333333;5,5525
42885;2913,47;martes;0;1,81;0,413930588;-0,018556388;0,516339045;0;0;1,81;6,37;0,68;4,09;2,953333333;4,5875
42886;2920,42;miércoles;6,95;6,95;0,432527896;0,344468532;0,517904152;0,001565107;6,95;0;1,81;6,37;0,905;2,726666667;2,215
42887;2921;jueves;0,58;7,53;0,415482593;0,011739217;0,518034766;0,000130613;0,58;6,95;0;1,81;3,475;2,92;3,7825
42888;2895,73;viernes;-25,27;-24,69;0,346311311;-1,338504551;0,51234408;-0,005690685;-25,27;0,58;6,95;0;3,765;2,51;2,335
42891;2894,72;lunes;-1,01;-26,28;0,411227958;-0,071312528;0,512116633;-0,000227447;-1,01;-25,27;0,58;6,95;-12,345;-5,913333333;-4,435
42892;2895,85;martes;1,13;0,12;0,416954323;0,040467807;0,512371104;0,000254471;1,13;-1,01;-25,27;0,58;-13,14;-8,566666667;-4,6875
42893;2893,76;miércoles;-2,09;-0,96;0,408338016;-0,127725033;0,511900446;-0,000470658;-2,09;1,13;-1,01;-25,27;0,06;-8,383333333;-6,1425
42894;2907,1;jueves;13,34;11,25;0,449626716;0,678242523;0,514904551;0,003004105;13,34;-2,09;1,13;-1,01;-0,48;-0,656666667;-6,81
42895;2919,82;viernes;12,72;26,06;0,447967675;0,645857566;0,517769035;0,002864484;12,72;13,34;-2,09;1,13;5,625;4,126666667;2,8425
42898;2919,58;lunes;-0,24;12,48;0,413288379;-0,031092501;0,517714988;-5,40469E-05;-0,24;12,72;13,34;-2,09;13,03;7,99;6,275
42899;2929,2;martes;9,62;9,38;0,439672473;0,483932782;0,519881367;0,002166379;9,62;-0,24;12,72;13,34;6,24;8,606666667;5,9325
42900;2933,13;miércoles;3,93;13,55;0,424446764;0,186722451;0,520766385;0,000885018;3,93;9,62;-0,24;12,72;4,69;7,366666667;8,86
42901;2924,75;jueves;-8,38;-4,45;0,391506783;-0,456275645;0,518879248;-0,001887137;-8,38;3,93;9,62;-0,24;6,775;4,436666667;6,5075
42902;2953,83;viernes;29,08;20,7;0,491744936;1,500402558;0,525427927;0,006548679;29,08;-8,38;3,93;9,62;-2,225;1,723333333;1,2325
42905;2961,68;lunes;7,85;36,93;0,43493618;0,391478953;0,52719571;0,001767783;7,85;29,08;-8,38;3,93;10,35;8,21;8,5625
42906;2961,68;martes;0;7,85;0,413930588;-0,018556388;0,52719571;0;0;7,85;29,08;-8,38;18,465;9,516666667;8,12
42907;3029,53;miércoles;67,85;67,85;0,59548848;3,525507041;0,542475212;0,015279501;67,85;0;7,85;29,08;3,925;12,31;7,1375
42908;3053,9;jueves;24,37;92,22;0,47914158;1,254381353;0,547963221;0,005488009;24,37;67,85;0;7,85;33,925;25,23333333;26,195
42909;3035,83;viernes;-18,07;6,3;0,365577587;-0,962421181;0,543893942;-0,004069279;-18,07;24,37;67,85;0;46,11;30,74;25,0175
42912;3010,68;lunes;-25,15;-43,22;0,346632416;-1,332236495;0,53823028;-0,005663662;-25,15;-18,07;24,37;67,85;3,15;24,71666667;18,5375
42913;3010,68;martes;0;-25,15;0,413930588;-0,018556388;0,53823028;0;0;-25,15;-18,07;24,37;-21,61;-6,283333333;12,25
42914;3025,28;miércoles;14,6;14,6;0,452998314;0,744057113;0,541518132;0,003287851;14,6;0;-25,15;-18,07;-12,575;-14,40666667;-4,7125
42915;3023,64;jueves;-1,64;12,96;0,409542158;-0,104219823;0,541148811;-0,00036932;-1,64;14,6;0;-25,15;7,3;-3,516666667;-7,155
42916;3038,26;viernes;14,62;12,98;0,453051832;0,745101789;0,544441167;0,003292355;14,62;-1,64;14,6;0;6,48;4,32;-3,0475
42919;3050,43;lunes;12,17;26,79;0,446495946;0,617128976;0,547181793;0,002740627;12,17;14,62;-1,64;14,6;6,49;9,193333333;6,895
42920;3050,43;martes;0;12,17;0,413930588;-0,018556388;0,547181793;0;0;12,17;14,62;-1,64;13,395;8,383333333;9,9375
42921;3050,43;miércoles;0;0;0,413930588;-0,018556388;0,547181793;0;0;0;12,17;14,62;6,085;8,93;6,2875
42922;3068,93;jueves;18,5;18,5;0,463434214;0,947768939;0,551347906;0,004166113;18,5;0;0;12,17;0;4,056666667;6,6975
42923;3084,19;viernes;15,26;33,76;0,454764389;0,778531422;0,554784387;0,00343648;15,26;18,5;0;0;9,25;6,166666667;7,6675
42926;3092,65;lunes;8,46;23,72;0,436568462;0,423341572;0,556689539;0,001905152;8,46;15,26;18,5;0;16,88;11,25333333;8,44
42927;3067,33;martes;-25,32;-16,86;0,346177517;-1,341116241;0,550987594;-0,005701945;-25,32;8,46;15,26;18,5;11,86;14,07333333;10,555
